Subject,Filename,SegmentNumber,ProcessingTime,WordCount,SixLetter,UniqueWords,WordsUsedOnce,Sentences,Unique_Ratio,Hapax_Ratio,Unique_Ratio_Sent,Hapax_Ratio_Sent,AvgWordLengthPerSentence,AvgWordLengthOverall,COVWordLength,AvgSentenceLength,COVSentenceLength,AgDj_DictPercent,AgDj_Agitation,AgDj_Dejection,HARV_DictPercent,HARV_Positiv,HARV_Negativ,HARV_Pstv,HARV_Affil,HARV_Ngtv,HARV_Hostile,HARV_Strong,HARV_Power,HARV_Weak,HARV_Submit,HARV_Active,HARV_Passive,HARV_Pleasur,HARV_Pain,HARV_Feel,HARV_Arousal,HARV_EMOT,HARV_Virtue,HARV_Vice,HARV_Ovrst,HARV_Undrst,HARV_Academ,HARV_Doctrin,HARV_Econ2,HARV_Exch,HARV_ECON,HARV_Exprsv,HARV_Legal,HARV_Milit,HARV_Polit2,HARV_POLIT,HARV_Relig,HARV_Role,HARV_COLL,HARV_Work,HARV_Ritual,HARV_SocRel,HARV_Race,HARV_Kin2,HARV_MALE,HARV_Female,HARV_Nonadlt,HARV_HU,HARV_ANI,HARV_PLACE,HARV_Social,HARV_Region,HARV_Route,HARV_Aquatic,HARV_Land,HARV_Sky,HARV_Object,HARV_Tool,HARV_Food,HARV_Vehicle,HARV_BldgPt,HARV_ComnObj,HARV_NatObj,HARV_BodyPt,HARV_ComForm,HARV_COM,HARV_Say,HARV_Need,HARV_Goal,HARV_Try,HARV_Means,HARV_Persist,HARV_Complet,HARV_Fail,HARV_NatrPro,HARV_Begin,HARV_Vary,HARV_Increas,HARV_Decreas,HARV_Finish,HARV_Stay,HARV_Rise,HARV_Exert,HARV_Fetch,HARV_Travel,HARV_Fall,HARV_Think,HARV_Know,HARV_Causal,HARV_Ought,HARV_Perceiv,HARV_Compare,HARV_Eval2,HARV_EVAL,HARV_Solve,HARV_Abs2,HARV_ABS,HARV_Quality,HARV_Quan,HARV_NUMB,HARV_ORD,HARV_CARD,HARV_FREQ,HARV_DIST,HARV_Time2,HARV_TIME,HARV_Space,HARV_POS,HARV_DIM,HARV_Rel,HARV_COLOR,HARV_Self,HARV_Our,HARV_You,HARV_Name,HARV_Yes,HARV_No,HARV_Negate,HARV_Intrj,HARV_IAV,HARV_DAV,HARV_SV,HARV_IPadj,HARV_IndAdj,HARV_PowGain,HARV_PowLoss,HARV_PowEnds,HARV_PowAren,HARV_PowCon,HARV_PowCoop,HARV_PowAuPt,HARV_PowPt,HARV_PowDoct,HARV_PowAuth,HARV_PowOth,HARV_PowTot,HARV_RcEthic,HARV_RcRelig,HARV_RcGain,HARV_RcLoss,HARV_RcEnds,HARV_RcTot,HARV_RspGain,HARV_RspLoss,HARV_RspOth,HARV_RspTot,HARV_AffGain,HARV_AffLoss,HARV_AffPt,HARV_AffOth,HARV_AffTot,HARV_WltPt,HARV_WltTran,HARV_WltOth,HARV_WltTot,HARV_WlbGain,HARV_WlbLoss,HARV_WlbPhys,HARV_WlbPsyc,HARV_WlbPt,HARV_WlbTot,HARV_EnlGain,HARV_EnlLoss,HARV_EnlEnds,HARV_EnlPt,HARV_EnlOth,HARV_EnlTot,HARV_SklAsth,HARV_SklPt,HARV_SklOth,HARV_SklTot,HARV_TrnGain,HARV_TrnLoss,HARV_TranLw,HARV_MeansLw,HARV_EndsLw,HARV_ArenaLw,HARV_PtLw,HARV_Nation,HARV_Anomie,HARV_NegAff,HARV_PosAff,HARV_SureLw,HARV_If,HARV_NotLw,HARV_TimeSpc,HARV_FormLw,PANASX_DictPercent,PANASX_General_Negative_Affect,PANASX_General_Positive_Affect,PANASX_Basic_Negative_Emotions,PANASX_Fear,PANASX_Hostility,PANASX_Guilt,PANASX_Sadness,PANASX_Basic_Positive_Emotions,PANASX_Joviality,PANASX_Self-Assurance,PANASX_Attentiveness,PANASX_Other_Affective_States,PANASX_Shyness,PANASX_Fatigue,PANASX_Serenity,PANASX_Surprise,RID_DictPercent,RID_PRIMARY_PROC,RID_NEED,RID_SENSATION,RID_DEFENSIVE_SYMB,RID_REGRESSIVE_COG,RID_ICARIAN_IM,RID_ORALITY,RID_ANALITY,RID_SEX,RID_TOUCH,RID_TASTE,RID_ODOR,RID_GEN_SENSATION,RID_SOUND,RID_VISION,RID_COLD,RID_HARD,RID_SOFT,RID_PASSIVITY,RID_VOYAGE,RID_RANDOM_MVMNT,RID_DIFFUSION,RID_CHAOS,RID_UNKNOWN,RID_TIMELESSNESS,RID_CONSC_ALTER,RID_BRINK_PASSAGE,RID_NARCISSISM,RID_CONCRETENESS,RID_ASCEND,RID_HEIGHT,RID_DESCENT,RID_DEPTH,RID_FIRE,RID_WATER,RID_SECONDARY,RID_ABSTRACT_THGHT,RID_SOCIAL_BHVR,RID_INSTR_BHVR,RID_RESTRAINT,RID_ORDER,RID_TEMPORAL_REF,RID_MORAL_IMPRTV,RID_EMOTIONS,RID_POS_AFFECT,RID_ANXIETY,RID_SADNESS,RID_AFFECTION,RID_AGGRESSION,RID_EXPRESS_BHVR,RID_GLORY
1,2013-01-01.txt,1,0:0:21,4815,18.8785046728972,1922,1379,594,39.9169262720665,28.6396677050883,97.9758420986048,96.2666479520224,3.54685316992378,4.54517133956386,0.632850959843066,8.31313131313131,1.08073814714687,0.290758047767394,0.0623052959501558,0.228452751817238,47.1235721703011,7.20664589823468,3.13603322949117,6.91588785046729,3.28141225337487,2.88681204569055,2.1183800623053,8.66043613707165,2.92834890965732,2.13914849428868,1.07995846313603,6.85358255451713,4.3613707165109,2.40913811007269,0.083073727933541,0.0207684319833853,1.18380062305296,2.72066458982347,2.90758047767394,1.18380062305296,5.00519210799585,2.30529595015576,0.353063343717549,0.249221183800623,1.47455867082035,0.353063343717549,4.07061266874351,1.22533748701973,0.685358255451713,0.124610591900312,0.768431983385254,3.67601246105919,0.477673935617861,1.53686396677051,0.976116303219107,1.57840083073728,0.664589823468328,3.11526479750779,0,0.124610591900312,0.539979231568017,0.332294911734164,0.083073727933541,2.36760124610592,0.207684319833853,1.16303219106957,0.519210799584631,0.311526479750779,0.145379023883697,0.0207684319833853,0.103842159916926,0.166147455867082,2.30529595015576,0.872274143302181,0.249221183800623,0.0415368639667705,0.186915887850467,0.78920041536864,0.207684319833853,0.39460020768432,5.12980269989616,4.46521287642783,0.124610591900312,0.83073727933541,0.39460020768432,1.03842159916926,2.05607476635514,0.519210799584631,0.913811007268951,0.581516095534787,1.24610591900312,0.353063343717549,0.602284527518172,0.415368639667705,0.0623052959501558,0.290758047767394,0.373831775700935,0.186915887850467,0.415368639667705,0.519210799584631,1.22533748701973,0.166147455867082,0.0415368639667705,1.57840083073728,1.16303219106957,0.290758047767394,0.623052959501558,0.602284527518172,0.0207684319833853,2.03530633437176,2.28452751817238,1.07995846313603,5.25441329179647,1.20456905503634,4.23676012461059,0.664589823468328,0.311526479750779,0.353063343717549,2.05607476635514,0.0415368639667705,7.28971962616822,4.23676012461059,4.11214953271028,0.43613707165109,0.186915887850467,1.05919003115265,0.0207684319833853,2.63759086188993,0.581516095534787,2.07684319833853,2.40913811007269,0.560747663551402,0.519210799584631,1.14226375908619,1.99376947040498,9.59501557632399,4.34060228452752,4.02907580477674,0.0207684319833853,0.228452751817238,0.519210799584631,0.456905503634476,0.083073727933541,0.166147455867082,0.43613707165109,0.353063343717549,0.373831775700935,0.207684319833853,0.0415368639667705,0.0623052959501558,1.37071651090343,3.57217030114226,0.851505711318795,0.166147455867082,0.269989615784008,0,0.477673935617861,1.66147455867082,0.353063343717549,0.228452751817238,0.747663551401869,1.32917964693666,0.768431983385254,0,0.228452751817238,0.934579439252336,1.55763239875389,1.47455867082035,0.145379023883697,1.16303219106957,2.61682242990654,0.0623052959501558,0.103842159916926,0.996884735202492,1.8276220145379,0.0415368639667705,2.96988577362409,2.74143302180685,0.0415368639667705,0.228452751817238,0.0207684319833853,2.07684319833853,4.52751817237799,0.145379023883697,0.0415368639667705,0.477673935617861,0.560747663551402,0.706126687435099,0.415368639667705,1.57840083073728,0.332294911734164,1.76531671858775,0.539979231568017,0.602284527518172,0.373831775700935,0,0.477673935617861,2.74143302180685,1.99376947040498,1.16303219106957,0.893042575285566,6.6251298026999,4.13291796469367,1.72377985462098,0.0207684319833853,0.083073727933541,0.0207684319833853,0.0207684319833853,0,0,0,1.61993769470405,1.53686396677051,0.083073727933541,0,0.083073727933541,0,0.0415368639667705,0.0415368639667705,0,18.0477673935618,5.17133956386293,0.664589823468328,1.16303219106957,0.602284527518172,2.1183800623053,0.623052959501558,0.373831775700935,0.124610591900312,0.166147455867082,0.083073727933541,0,0.0207684319833853,0.083073727933541,0.186915887850467,0.560747663551402,0.145379023883697,0.0623052959501558,0.0207684319833853,0.269989615784008,0.103842159916926,0.0623052959501558,0.083073727933541,0.083073727933541,0.0207684319833853,0,0.207684319833853,0.166147455867082,0.290758047767394,1.43302180685358,0.166147455867082,0.145379023883697,0.0207684319833853,0.0623052959501558,0.145379023883697,0.083073727933541,8.74350986500519,1.70301142263759,1.47455867082035,1.28764278296989,0.249221183800623,0.249221183800623,3.55140186915888,0.228452751817238,4.13291796469367,1.9730010384216,0.083073727933541,0.083073727933541,0.872274143302181,0.373831775700935,0.39460020768432,0.353063343717549
2,2013-01-02.txt,1,0:0:22,4950,19.7373737373737,1986,1408,617,40.1212121212121,28.4444444444444,97.9619312463366,96.1587731583987,3.74355327811803,4.59090909090909,0.620516652492103,8.22042139384117,1.08759165129454,0.242424242424242,0.101010101010101,0.141414141414141,47.5757575757576,6.14141414141414,3.47474747474747,5.65656565656566,4.06060606060606,3.31313131313131,2.52525252525253,7.37373737373737,3.31313131313131,2.52525252525253,1.37373737373737,6.84848484848485,4.52525252525253,1.05050505050505,0.363636363636364,0,1.13131313131313,1.61616161616162,2.92929292929293,1.05050505050505,4.74747474747475,3.19191919191919,0.363636363636364,0.545454545454546,1.53535353535354,0.202020202020202,3.13131313131313,0.686868686868687,0.727272727272727,0.181818181818182,0.909090909090909,2.54545454545455,0.484848484848485,2.1010101010101,1.29292929292929,1.63636363636364,0.505050505050505,3.87878787878788,0.0202020202020202,0.282828282828283,0.96969696969697,0.545454545454546,0.282828282828283,3.35353535353535,0.121212121212121,0.96969696969697,0.383838383838384,0.242424242424242,0.202020202020202,0,0.121212121212121,0.0404040404040404,2.22222222222222,0.888888888888889,0.101010101010101,0.101010101010101,0.0606060606060606,0.848484848484849,0.282828282828283,0.444444444444444,3.31313131313131,3.13131313131313,0.141414141414141,0.98989898989899,0.363636363636364,0.98989898989899,1.93939393939394,0.545454545454546,0.94949494949495,0.464646464646465,0.848484848484849,0.525252525252525,0.545454545454546,0.404040404040404,0.0404040404040404,0.363636363636364,0.343434343434343,0.222222222222222,0.464646464646465,0.727272727272727,1.31313131313131,0.0808080808080808,0,1.75757575757576,1.29292929292929,0.464646464646465,0.747474747474748,0.686868686868687,0.161616161616162,1.93939393939394,2.44444444444444,0.666666666666667,3.19191919191919,1.31313131313131,4.46464646464646,0.888888888888889,0.383838383838384,0.505050505050505,1.41414141414141,0.0808080808080808,5.5959595959596,2.44444444444444,4.22222222222222,0.484848484848485,0.303030303030303,1.33333333333333,0.0606060606060606,2.16161616161616,0.767676767676768,2.4040404040404,1.15151515151515,0.303030303030303,0.303030303030303,1.17171717171717,1.47474747474747,10.4646464646465,4.22222222222222,4.98989898989899,0.0404040404040404,0.343434343434343,0.646464646464646,0.505050505050505,0.161616161616162,0.303030303030303,0.444444444444444,0.444444444444444,0.363636363636364,0.202020202020202,0.0404040404040404,0.161616161616162,1.43434343434343,4.16161616161616,1.17171717171717,0.161616161616162,0.282828282828283,0,0.282828282828283,1.83838383838384,0.262626262626263,0.323232323232323,0.585858585858586,1.17171717171717,0.868686868686869,0.0404040404040404,0.787878787878788,0.707070707070707,2.06060606060606,1.13131313131313,0.181818181818182,1.11111111111111,2.26262626262626,0.101010101010101,0.0606060606060606,1.05050505050505,0.848484848484849,0.121212121212121,2.14141414141414,1.87878787878788,0.0202020202020202,0.202020202020202,0.161616161616162,2.1010101010101,3.77777777777778,0.101010101010101,0.0606060606060606,0.707070707070707,0.828282828282828,0.464646464646465,0.404040404040404,1.53535353535354,0.202020202020202,1.57575757575758,0.363636363636364,0.909090909090909,0.222222222222222,0.0202020202020202,0.505050505050505,1.83838383838384,2.18181818181818,1.11111111111111,0.848484848484849,6.12121212121212,2.62626262626263,0.686868686868687,0,0.0202020202020202,0.0808080808080808,0,0.0202020202020202,0,0.0606060606060606,0.525252525252525,0.505050505050505,0.0202020202020202,0,0.0808080808080808,0,0.0606060606060606,0,0.0202020202020202,17.0707070707071,4.64646464646465,0.606060606060606,0.96969696969697,0.464646464646465,2.22222222222222,0.383838383838384,0.282828282828283,0.0606060606060606,0.262626262626263,0.0202020202020202,0.0404040404040404,0.0202020202020202,0,0.242424242424242,0.464646464646465,0.0606060606060606,0.0808080808080808,0.0404040404040404,0.242424242424242,0.0808080808080808,0.0202020202020202,0.0808080808080808,0.0404040404040404,0.101010101010101,0.0202020202020202,0.141414141414141,0.161616161616162,0.242424242424242,1.55555555555556,0.0606060606060606,0.101010101010101,0.0404040404040404,0.0606060606060606,0.121212121212121,0,8.86868686868687,2.16161616161616,1.65656565656566,1.87878787878788,0.383838383838384,0.121212121212121,2.50505050505051,0.161616161616162,3.55555555555556,0.767676767676768,0.202020202020202,0.181818181818182,1.27272727272727,0.646464646464646,0.262626262626263,0.222222222222222
3,2013-01-03.txt,1,0:0:21,4683,21.9944480034166,1872,1343,532,39.9743754003844,28.6781977364937,97.4340785834865,95.3062757607505,3.6323067838439,4.64125560538117,0.621838013003747,9.00187969924812,1.05780141132039,0.277599829169336,0.0854153320521033,0.192184497117233,50.3523382447149,5.59470424941277,3.73692077727952,5.27439675421738,3.95045910740978,3.28849028400598,2.5624599615631,8.28528720905402,3.73692077727952,2.26350629938074,1.13175314969037,7.73008755071535,4.03587443946188,0.896860986547085,0.128122998078155,0,1.60153747597694,1.43070681187273,2.69058295964126,1.55882980995089,5.65876574845185,2.96818278881059,0.790091821481956,0.491138159299594,1.75101430706812,0.149476831091181,2.58381379457613,0.87550715353406,1.45206064488576,0.25624599615631,1.25987614776852,2.60516762758915,0.341661328208413,2.69058295964126,1.51612214392483,1.87913730514627,0.726030322442878,3.69421311125347,0.128122998078155,0.128122998078155,0.854153320521034,0.298953662182362,0.0854153320521033,3.8863976083707,0.0640614990390775,1.13175314969037,0.597907324364723,0.234892163143284,0.149476831091181,0.0213538330130258,0.170830664104207,0.0427076660260517,2.477044629511,0.939568652573137,0.170830664104207,0.0640614990390775,0.149476831091181,1.19581464872945,0.149476831091181,0.555199658338672,3.26713645099295,2.81870595771941,0.363015161221439,1.13175314969037,0.469784326286568,1.13175314969037,2.54110612855007,0.576553491351698,1.11039931667734,0.448430493273543,0.704676489429853,0.405722827247491,0.76873798846893,0.51249199231262,0.0854153320521033,0.491138159299594,0.363015161221439,0.149476831091181,0.384368994234465,0.854153320521034,1.51612214392483,0.0427076660260517,0.0854153320521033,1.96455263719838,1.40935297885971,0.469784326286568,1.06769165065129,0.619261157377749,0.234892163143284,2.04996796925048,2.98953662182362,1.1531069827034,3.01089045483664,1.55882980995089,5.14627375613923,1.00363015161221,0.298953662182362,0.704676489429853,0.832799487508008,0.0213538330130258,5.35981208626949,1.8150758061072,4.03587443946188,0.427076660260517,0.25624599615631,1.1531069827034,0.128122998078155,2.77599829169336,0.683322656416827,2.32756779841982,0.704676489429853,0.320307495195388,0.341661328208413,1.06769165065129,1.45206064488576,11.531069827034,4.86867392696989,5.44522741832159,0,0.448430493273543,0.597907324364723,0.51249199231262,0.0854153320521033,0.213538330130258,0.640614990390775,0.533845825325646,0.576553491351698,0.51249199231262,0.0640614990390775,0.192184497117233,1.72966047405509,5.1249199231262,1.21716848174247,0.170830664104207,0.320307495195388,0,0.277599829169336,1.8150758061072,0.234892163143284,0.213538330130258,0.619261157377749,1.04633781763827,0.683322656416827,0.106769165065129,0.469784326286568,0.854153320521034,1.79372197309417,1.34529147982063,0.149476831091181,1.1531069827034,2.51975229553705,0.106769165065129,0.192184497117233,0.790091821481956,0.597907324364723,0.0854153320521033,1.68695280802904,1.49476831091181,0.0640614990390775,0.405722827247491,0.170830664104207,2.54110612855007,3.99316677343583,0.170830664104207,0.0854153320521033,0.469784326286568,0.704676489429853,0.491138159299594,0.320307495195388,1.83642963912022,0.320307495195388,1.72966047405509,0.533845825325646,0.896860986547085,0.213538330130258,0,0.619261157377749,1.21716848174247,1.9004911381593,1.3239376468076,0.832799487508008,5.72282724749092,2.34892163143284,0.469784326286568,0,0.0854153320521033,0.0854153320521033,0,0.0213538330130258,0,0.0640614990390775,0.341661328208413,0.25624599615631,0.0854153320521033,0,0.0427076660260517,0.0213538330130258,0,0.0213538330130258,0,17.7877428998505,5.93636557762118,0.576553491351698,1.53747597693786,0.832799487508008,2.37027546444587,0.619261157377749,0.363015161221439,0.106769165065129,0.106769165065129,0.106769165065129,0.0640614990390775,0.0213538330130258,0.128122998078155,0.298953662182362,0.619261157377749,0.106769165065129,0.128122998078155,0.0640614990390775,0.384368994234465,0.0854153320521033,0.106769165065129,0.0427076660260517,0.213538330130258,0.0213538330130258,0,0.192184497117233,0.298953662182362,0.25624599615631,1.60153747597694,0.128122998078155,0.234892163143284,0.0427076660260517,0.0427076660260517,0.0854153320521033,0.0854153320521033,9.16079436258809,1.55882980995089,2.13538330130258,2.04996796925048,0.51249199231262,0.298953662182362,2.24215246636771,0.363015161221439,2.69058295964126,0.51249199231262,0.192184497117233,0.106769165065129,0.704676489429853,0.790091821481956,0.0640614990390775,0.320307495195388
4,2013-01-04.txt,1,0:0:24,5298,22.1593053982635,2032,1450,637,38.3540958852397,27.3688184220461,97.8968318463965,96.1811969611115,3.59204634793152,4.74990562476406,0.625725849310323,8.54945054945055,1.1025213884678,0.377500943752359,0.0755001887504719,0.302000755001888,46.7534918837297,5.26613816534541,3.75613439033598,4.85088712721782,3.75613439033598,3.11438278595697,2.18950547376368,7.39901849754624,3.79388448471121,2.56700641751604,1.35900339750849,6.92714231785579,4.45451113627784,0.736126840317101,0.339750849377123,0.018875047187618,1.1513778784447,1.37787844469611,2.56700641751604,1.24575311438279,4.13363533408834,2.68025670064175,0.339750849377123,0.622876557191393,1.71762929407324,0.169875424688562,2.43488108720272,0.773876934692337,1.35900339750849,0.0943752359380898,1.20800302000755,2.96338240845602,0.245375613439034,2.75575688939222,1.39675349188373,1.58550396375991,0.453001132502831,3.6806342015855,0.0566251415628539,0.132125330313326,1.73650434126085,0.509626274065685,0.264250660626652,3.83163457908645,0.132125330313326,1.05700264250661,0.509626274065685,0.151000377500944,0.207625519063798,0,0.18875047187618,0.0377500943752359,1.84975462438656,0.755001887504719,0.0566251415628539,0,0.0943752359380898,0.906002265005663,0.132125330313326,0.585126462816157,3.41638354095885,3.00113250283126,0.320875802189505,1.03812759531899,0.18875047187618,0.849377123442808,2.28388070970177,0.660626651566629,0.906002265005663,0.585126462816157,0.792751981879955,0.396375990939977,0.736126840317101,0.509626274065685,0.0755001887504719,0.302000755001888,0.453001132502831,0.207625519063798,0.396375990939977,0.528501321253303,1.45337863344658,0,0.0377500943752359,1.79312948282371,1.37787844469611,0.245375613439034,0.755001887504719,0.471876179690449,0.320875802189505,1.30237825594564,2.39713099282748,1.09475273688184,2.75575688939222,1.28350320875802,4.24688561721404,0.755001887504719,0.151000377500944,0.604001510003775,0.792751981879955,0.018875047187618,4.66213665534164,1.679879199698,4.00151000377501,0.245375613439034,0.0566251415628539,1.30237825594564,0.0377500943752359,2.4160060400151,0.906002265005663,2.35938089845225,0.755001887504719,0.28312570781427,0.245375613439034,1.1513778784447,1.34012835032088,9.72064930162325,4.90751226878067,4.56776141940355,0.018875047187618,0.585126462816157,0.660626651566629,0.453001132502831,0.18875047187618,0.302000755001888,0.415251038127595,0.509626274065685,0.868252170630427,0.339750849377123,0.0566251415628539,0.0943752359380898,1.679879199698,4.96413741034353,1.54775386938467,0.113250283125708,0.302000755001888,0.018875047187618,0.18875047187618,2.0007550018875,0.226500566251416,0.207625519063798,0.887127217818045,1.2646281615704,0.604001510003775,0,0.585126462816157,0.906002265005663,1.84975462438656,1.11362778406946,0.18875047187618,0.92487731219328,2.05738014345036,0.113250283125708,0.302000755001888,0.981502453756134,0.490751226878067,0.18875047187618,1.98187995469989,1.49112872782182,0.018875047187618,0.245375613439034,0.0566251415628539,2.22725556813892,3.43525858814647,0.132125330313326,0.0377500943752359,0.547376368440921,0.679501698754247,0.509626274065685,0.339750849377123,1.45337863344658,0.509626274065685,1.75537938844847,0.453001132502831,0.943752359380898,0.358625896564741,0.018875047187618,0.396375990939977,1.17025292563231,1.41562853907135,1.37787844469611,0.943752359380898,5.5681389203473,2.56700641751604,0.396375990939977,0.0566251415628539,0,0.0943752359380898,0.018875047187618,0,0.0377500943752359,0.0377500943752359,0.18875047187618,0.18875047187618,0,0,0.113250283125708,0,0.018875047187618,0.018875047187618,0.0755001887504719,16.1947904869762,5.49263873159683,0.698376745941865,1.34012835032088,0.585126462816157,2.34050585126463,0.528501321253303,0.509626274065685,0.113250283125708,0.0755001887504719,0.018875047187618,0,0.018875047187618,0.113250283125708,0.28312570781427,0.660626651566629,0.151000377500944,0.0755001887504719,0.018875047187618,0.434126085315213,0.0566251415628539,0.018875047187618,0.0377500943752359,0.0377500943752359,0.0377500943752359,0,0.207625519063798,0.207625519063798,0.490751226878067,1.39675349188373,0.113250283125708,0.0566251415628539,0,0.18875047187618,0.132125330313326,0.0377500943752359,8.21064552661382,1.8875047187618,1.86862967157418,1.37787844469611,0.339750849377123,0.245375613439034,2.18950547376368,0.302000755001888,2.49150622876557,0.604001510003775,0.169875424688562,0.18875047187618,0.622876557191393,0.679501698754247,0.0755001887504719,0.151000377500944
5,2013-01-05.txt,1,0:0:18,4042,19.4458189015339,1786,1313,534,44.1860465116279,32.4839188520534,97.9823609069736,96.1541876409032,3.67831240960107,4.55789213260762,0.625555029058374,7.75842696629214,0.977218703167373,0.296882731321128,0.049480455220188,0.24740227610094,46.8579910935181,5.51707075705096,4.10687778327561,4.9727857496289,3.83473527956457,3.80999505195448,2.30084116773874,6.82830282038595,3.58733300346363,2.79564571994062,1.55863433943592,7.14992577931717,4.77486392874814,0.915388421573479,0.272142503711034,0,1.33597229094508,1.50915388421573,3.33993072736269,1.58337456704602,4.89856506679861,2.52350321622959,0.49480455220188,0.37110341415141,1.50915388421573,0.222662048490846,2.27610094012865,0.940128649183573,1.03908955962395,0.148441365660564,0.74220682830282,2.20188025729837,0.593765462642256,2.0781791192479,1.36071251855517,1.18753092528451,0.593765462642256,3.93369619000495,0.074220682830282,0.296882731321128,1.06382978723404,0.37110341415141,0.173181593270658,3.33993072736269,0.074220682830282,1.31123206333498,0.49480455220188,0.24740227610094,0.346363186541316,0.024740227610094,0.173181593270658,0.0989609104403761,2.37506185056903,0.86590796635329,0.24740227610094,0.222662048490846,0.0989609104403761,0.86590796635329,0.173181593270658,0.593765462642256,3.56259277585354,2.74616526472044,0.24740227610094,0.940128649183573,0.296882731321128,1.06382978723404,1.83077684314696,0.346363186541316,0.717466600692726,0.593765462642256,0.841167738743196,0.544285007422068,0.395843641761504,0.420583869371598,0.0989609104403761,0.296882731321128,0.272142503711034,0.12370113805047,0.593765462642256,0.717466600692726,1.58337456704602,0.0989609104403761,0.024740227610094,1.68233547748639,1.21227115289461,0.395843641761504,0.791687283523008,0.395843641761504,0.0989609104403761,2.12765957446809,2.59772389905987,1.16279069767442,2.4987629886195,1.2370113805047,4.47798119742702,0.915388421573479,0.445324096981692,0.470064324591786,0.519544779811974,0.074220682830282,4.18109846610589,1.31123206333498,4.32953983176645,0.692726373082632,0.173181593270658,1.43493320138545,0.049480455220188,2.72142503711034,0.667986145472538,2.52350321622959,0.791687283523008,0.346363186541316,0.37110341415141,1.26175160811479,1.6575952498763,10.2919346857991,4.72538347352796,4.28005937654626,0.024740227610094,0.272142503711034,0.86590796635329,0.470064324591786,0.0989609104403761,0.197921820880752,0.569025235032162,0.321622958931222,0.445324096981692,0.321622958931222,0,0.12370113805047,1.45967342899555,4.32953983176645,1.08857001484414,0.272142503711034,0.24740227610094,0,0.420583869371598,1.97921820880752,0.12370113805047,0.173181593270658,0.816427511133102,1.11331024245423,0.692726373082632,0,0.667986145472538,0.667986145472538,1.6575952498763,1.41019297377536,0.173181593270658,1.16279069767442,2.59772389905987,0.12370113805047,0.296882731321128,0.98960910440376,0.519544779811974,0.049480455220188,1.90499752597724,1.50915388421573,0.049480455220188,0.296882731321128,0.024740227610094,2.32558139534884,3.38941118258288,0.346363186541316,0.074220682830282,0.717466600692726,1.06382978723404,0.643245917862444,0.420583869371598,1.58337456704602,0.445324096981692,1.45967342899555,0.519544779811974,0.643245917862444,0.395843641761504,0,0.692726373082632,1.58337456704602,2.00395843641761,1.48441365660564,1.06382978723404,5.49233052944087,2.35032162295893,0.346363186541316,0.024740227610094,0.074220682830282,0.074220682830282,0.024740227610094,0,0,0.049480455220188,0.222662048490846,0.148441365660564,0.074220682830282,0,0.049480455220188,0,0.024740227610094,0,0.024740227610094,17.095497278575,5.17070757050965,0.49480455220188,1.11331024245423,0.445324096981692,2.37506185056903,0.74220682830282,0.445324096981692,0.024740227610094,0.024740227610094,0.024740227610094,0.024740227610094,0,0.222662048490846,0.222662048490846,0.49480455220188,0.049480455220188,0.074220682830282,0,0.272142503711034,0.049480455220188,0.049480455220188,0.024740227610094,0.049480455220188,0.12370113805047,0,0.0989609104403761,0.272142503711034,0.395843641761504,1.48441365660564,0.049480455220188,0.222662048490846,0.024740227610094,0.173181593270658,0.148441365660564,0.12370113805047,8.04057397328056,1.78129638792677,2.15239980207818,1.53389411182583,0.321622958931222,0.24740227610094,1.85551707075705,0.148441365660564,3.88421573478476,0.717466600692726,0.12370113805047,0.272142503711034,1.03908955962395,0.98960910440376,0.272142503711034,0.470064324591786
