,compound,neg,neu,pos
0,0.9894,0.059,0.844,0.097
1,0.5528,0.033,0.915,0.052
2,-0.9398,0.124,0.856,0.02
3,-0.9824,0.124,0.809,0.067
4,-0.9531,0.135,0.827,0.038
5,-0.9752,0.116,0.843,0.041
6,0.9371,0.028,0.878,0.095
7,-0.9169,0.08,0.863,0.057
8,-0.8181,0.114,0.833,0.052
9,0.9901,0.027,0.821,0.151
10,0.788,0.027,0.928,0.046
11,0.9169,0.018,0.861,0.121
12,-0.9393,0.094,0.871,0.035
13,0.926,0.039,0.876,0.085
14,0.9982,0.016,0.768,0.216
15,-0.9151,0.057,0.91,0.033
